type,ID,nodeTimestamp,bsTimestamp,syncTimestamp,systemTime,accelX,accelY,accelZ,cannula
6,2,2326792,86794111,103562767,1322677156,nan,nan,nan,32190
5,4,11917272,86794947,103604981,1322677156,-3256,-660,16464,nan
5,3,6733602,86796510,103566063,1322677156,-9032,2704,13736,nan
6,2,2329507,86796829,103565598,1322677156,nan,nan,nan,32190
5,4,11919945,86797618,103607654,1322677156,-3288,-652,16512,nan
5,3,6736291,86799199,103568751,1322677156,-9008,2632,13612,nan
6,2,2332222,86799543,103568313,1322677157,nan,nan,nan,32190
5,4,11922618,86800292,103610327,1322677157,-3272,-644,16400,nan
5,3,6738979,86801887,103571440,1322677157,-9052,2656,13664,nan
6,2,2334937,86802257,103571028,1322677157,nan,nan,nan,32188
5,4,11925290,86802965,103613000,1322677157,-3300,-644,16460,nan
5,3,6741667,86804577,103574128,1322677157,-9012,2632,13604,nan
6,2,2337652,86804972,103573743,1322677157,nan,nan,nan,32183
5,4,11927963,86805638,103615672,1322677157,-3300,-624,16424,nan
5,3,6744356,86807263,103576816,1322677157,-9052,2612,13680,nan
6,2,2340366,86807688,103576458,1322677157,nan,nan,nan,32181
5,4,11930636,86808312,103618345,1322677157,-3312,-648,16468,nan
5,3,6747044,86809954,103579505,1322677157,-9048,2640,13668,nan
6,2,2343081,86810609,103579172,1322677157,nan,nan,nan,32187
5,4,11933309,86810983,103621018,1322677157,-3312,-656,16420,nan
5,3,6749732,86812643,103582193,1322677157,-9048,2624,13612,nan
6,2,2345796,86813119,103581887,1322677157,nan,nan,nan,32185
5,4,11935982,86813657,103623691,1322677157,-3316,-632,16468,nan
5,3,6752420,86815330,103584881,1322677157,-8996,2640,13600,nan
6,2,2348511,86815833,103584602,1322677157,nan,nan,nan,32184
5,4,11938655,86816329,103626364,1322677157,-3316,-648,16436,nan
5,3,6755109,86818018,103587569,1322677157,-9040,2608,13620,nan
6,2,2351226,86818531,103587317,1322677157,nan,nan,nan,32184
5,4,11941328,86819005,103629037,1322677157,-3268,-672,16460,nan
5,3,6757797,86820706,103590258,1322677157,-9052,2628,13708,nan
6,2,2353941,86821263,103590032,1322677157,nan,nan,nan,32184
5,4,11944000,86821675,103631710,1322677157,-3292,-644,16484,nan
5,3,6760485,86823394,103592946,1322677157,-9020,2612,13632,nan
6,2,2356656,86823979,103592747,1322677157,nan,nan,nan,32182
5,4,11946673,86824350,103634382,1322677157,-3296,-628,16440,nan
5,3,6763173,86826085,103595634,1322677157,-9052,2616,13676,nan
6,2,2359371,86826676,103595462,1322677157,nan,nan,nan,32183
5,4,11949346,86827022,103637055,1322677157,-3312,-624,16464,nan
5,3,6765861,86828771,103598322,1322677157,-9044,2584,13596,nan
6,2,2362086,86829409,103598177,1322677157,nan,nan,nan,32182
5,4,11952019,86829695,103639728,1322677157,-3316,-620,16416,nan
5,3,6768550,86831461,103601010,1322677157,-9056,2576,13668,nan
6,2,2364801,86832125,103600892,1322677158,nan,nan,nan,32183
5,4,11954692,86832367,103642401,1322677158,-3336,-612,16444,nan
5,3,6771238,86834148,103603699,1322677158,-9028,2592,13652,nan
6,2,2367515,86834839,103603607,1322677158,nan,nan,nan,32184
5,4,11957365,86835042,103645074,1322677158,-3356,-612,16460,nan
5,3,6773926,86836836,103606387,1322677158,-9052,2564,13644,nan
6,2,2370230,86837553,103606321,1322677158,nan,nan,nan,32182
5,4,11960037,86837731,103647747,1322677158,-3324,-624,16436,nan
5,3,6776614,86839525,103609075,1322677158,-9028,2524,13612,nan
6,2,2372945,86840267,103609036,1322677158,nan,nan,nan,32182
5,4,11962710,86840445,103650419,1322677158,-3352,-576,16376,nan
5,3,6779303,86842214,103611763,1322677158,-9092,2552,13652,nan
6,2,2375660,86842983,103611751,1322677158,nan,nan,nan,32184
5,4,11965383,86843229,103653092,1322677158,-3316,-616,16500,nan
5,3,6781991,86844903,103614452,1322677158,-9080,2584,13700,nan
6,2,2378375,86845698,103614466,1322677158,nan,nan,nan,32183
5,4,11968056,86845883,103655765,1322677158,-3336,-608,16444,nan
5,3,6784679,86847590,103617140,1322677158,-9068,2576,13636,nan
5,4,11970729,86848405,103658438,1322677158,-3344,-596,16464,nan
5,3,6787368,86850279,103619828,1322677158,-9056,2528,13708,nan
5,3,6790056,86852966,103622517,1322677158,-9044,2484,13648,nan
5,3,6792744,86855655,103625205,1322677158,-9052,2512,13644,nan
5,3,6795432,86858344,103627893,1322677158,-9076,2508,13628,nan
5,3,6798120,86861032,103630581,1322677158,-9068,2520,13644,nan
5,3,6800809,86863721,103633269,1322677158,-9052,2488,13624,nan
5,3,6803497,86866410,103635958,1322677159,-9092,2512,13632,nan
5,3,6806185,86869097,103638646,1322677159,-9080,2496,13664,nan
6,2,2402657,86869985,103617181,1322677159,nan,nan,nan,32188
5,4,11992493,86870172,103661111,1322677159,-3376,-572,16456,nan
5,3,6808874,86871785,103641334,1322677159,-9076,2516,13652,nan
6,2,2405601,86872927,103641463,1322677159,nan,nan,nan,32181
5,4,11995340,86873113,103682875,1322677159,-3356,-548,16440,nan
5,3,6811562,86874474,103644023,1322677159,-9064,2492,13684,nan
6,2,2408316,86875642,103644407,1322677159,nan,nan,nan,32184
5,4,11998013,86875828,103685722,1322677159,-3380,-532,16432,nan
5,3,6814250,86877164,103646711,1322677159,-9068,2480,13668,nan
5,4,12000685,86878364,103688395,1322677159,-3376,-540,16440,nan
6,2,2411031,86878620,103647122,1322677159,nan,nan,nan,32181
5,3,6816938,86879852,103649399,1322677159,-9092,2492,13660,nan
5,4,12003358,86881037,103691067,1322677159,-3376,-516,16404,nan
6,2,2413746,86881223,103649837,1322677159,nan,nan,nan,32182
5,3,6819627,86882540,103652087,1322677159,-9076,2524,13652,nan
5,4,12006031,86883711,103693740,1322677159,-3396,-532,16440,nan
6,2,2416461,86883898,103652552,1322677159,nan,nan,nan,32184
5,4,12008704,86886383,103696413,1322677159,-3356,-516,16372,nan
6,2,2419175,86886570,103655267,1322677159,nan,nan,nan,32177
5,4,12011377,86889056,103699086,1322677159,-3364,-484,16380,nan
6,2,2421890,86889243,103657981,1322677159,nan,nan,nan,32111
5,4,12014050,86891728,103701759,1322677159,-3328,-492,16548,nan
6,2,2424605,86891987,103660696,1322677159,nan,nan,nan,32082
5,4,12016723,86894402,103704432,1322677159,-3320,-496,16468,nan
6,2,2427320,86894646,103663411,1322677159,nan,nan,nan,32038
5,4,12019395,86897076,103707105,1322677159,-3308,-448,16548,nan
6,2,2430035,86897364,103666126,1322677159,nan,nan,nan,32006
5,4,12022068,86899747,103709777,1322677160,-3316,-424,16412,nan
6,2,2432750,86900076,103668841,1322677160,nan,nan,nan,32012
5,4,12024741,86902422,103712450,1322677160,-3312,-436,16464,nan
6,2,2435465,86902792,103671556,1322677160,nan,nan,nan,32002
5,4,12027414,86905094,103715123,1322677160,-3316,-424,16456,nan
6,2,2438180,86905511,103674271,1322677160,nan,nan,nan,32024
5,3,6843643,86906557,103654776,1322677160,-8900,2836,13756,nan
5,4,12030087,86907767,103717796,1322677160,-3360,-420,16460,nan
6,2,2440894,86908205,103676986,1322677160,nan,nan,nan,32041
5,3,6846429,86909344,103678792,1322677160,-8764,3032,13752,nan
5,4,12032760,86910441,103720469,1322677160,-3336,-416,16404,nan
6,2,2443609,86910937,103679700,1322677160,nan,nan,nan,32057
5,3,6849117,86912031,103681578,1322677160,-8716,3056,13720,nan
5,4,12035433,86913114,103723142,1322677160,-3352,-384,16456,nan
6,2,2446324,86913652,103682415,1322677160,nan,nan,nan,32016
5,3,6851805,86914720,103684266,1322677160,-8760,3080,13780,nan
5,4,12038106,86915786,103725815,1322677160,-3340,-420,16472,nan
6,2,2449039,86916369,103685130,1322677160,nan,nan,nan,32095
5,3,6854493,86917408,103686954,1322677160,-8716,3016,13760,nan
5,4,12040778,86918460,103728488,1322677160,-3340,-424,16432,nan
6,2,2451754,86919082,103687845,1322677160,nan,nan,nan,32104
5,3,6857182,86920097,103689642,1322677160,-8720,3100,13872,nan
5,4,12043451,86921133,103731160,1322677160,-3356,-388,16532,nan
6,2,2454469,86921797,103690560,1322677160,nan,nan,nan,32101
5,3,6859870,86922785,103692331,1322677160,-8684,3084,13768,nan
5,4,12046124,86923804,103733833,1322677160,-3360,-392,16396,nan
6,2,2457184,86924512,103693275,1322677160,nan,nan,nan,32109
5,3,6862559,86925473,103695019,1322677160,-8716,3080,13784,nan
5,4,12048797,86926478,103736506,1322677160,-3364,-396,16460,nan
6,2,2459899,86927229,103695990,1322677160,nan,nan,nan,32110
5,3,6865247,86928163,103697708,1322677160,-8712,3028,13736,nan
5,4,12051470,86929151,103739179,1322677160,-3408,-376,16392,nan
6,2,2462614,86929944,103698705,1322677160,nan,nan,nan,32140
5,3,6867935,86930851,103700396,1322677161,-8712,3060,13724,nan
5,4,12054143,86931825,103741852,1322677161,-3428,-396,16468,nan
6,2,2465329,86932659,103701420,1322677161,nan,nan,nan,32200
5,3,6870624,86933540,103703084,1322677161,-8748,3040,13740,nan
5,4,12056816,86934498,103744525,1322677161,-3396,-424,16344,nan
6,2,2468043,86935373,103704135,1322677161,nan,nan,nan,32213
5,3,6873312,86936227,103705773,1322677161,-8760,3008,13664,nan
5,4,12059489,86937171,103747198,1322677161,-3380,-404,16408,nan
6,2,2470758,86938088,103706849,1322677161,nan,nan,nan,32214
5,3,6876000,86938918,103708461,1322677161,-8852,3040,13772,nan
5,4,12062162,86939844,103749871,1322677161,-3368,-472,16528,nan
6,2,2473473,86940803,103709564,1322677161,nan,nan,nan,32220
5,3,6878689,86941606,103711149,1322677161,-8844,3000,13752,nan
5,4,12064835,86942517,103752544,1322677161,-3348,-488,16448,nan
6,2,2476188,86943518,103712279,1322677161,nan,nan,nan,32215
5,3,6881377,86944293,103713838,1322677161,-8860,3016,13748,nan
5,4,12067507,86945189,103755217,1322677161,-3364,-484,16516,nan
6,2,2478903,86946233,103714994,1322677161,nan,nan,nan,32217
5,3,6884065,86946981,103716526,1322677161,-8856,2920,13676,nan
5,4,12070180,86947864,103757889,1322677161,-3352,-500,16380,nan
6,2,2481618,86948950,103717709,1322677161,nan,nan,nan,32218
5,3,6886753,86949670,103719214,1322677161,-8884,2872,13688,nan
5,4,12072853,86950536,103760562,1322677161,-3352,-484,16456,nan
6,2,2484333,86951664,103720424,1322677161,nan,nan,nan,32214
5,3,6889442,86952357,103721902,1322677161,-8896,2900,13680,nan
5,4,12075526,86953208,103763235,1322677161,-3364,-484,16440,nan
6,2,2487048,86954380,103723139,1322677161,nan,nan,nan,32214
5,3,6892130,86955048,103724591,1322677161,-8912,2860,13672,nan
5,4,12078199,86955882,103765908,1322677161,-3360,-516,16448,nan
6,2,2489763,86957094,103725854,1322677161,nan,nan,nan,32210
5,3,6894818,86957736,103727279,1322677161,-8912,2864,13628,nan
5,4,12080872,86958555,103768581,1322677161,-3356,-512,16408,nan
6,2,2492478,86959810,103728569,1322677161,nan,nan,nan,32209
5,3,6897507,86960462,103729967,1322677161,-8920,2824,13636,nan
5,4,12083544,86961228,103771254,1322677161,-3356,-508,16428,nan
6,2,2495193,86962525,103731284,1322677161,nan,nan,nan,32197
5,3,6900195,86963112,103732656,1322677161,-8972,2860,13708,nan
5,4,12086217,86963901,103773926,1322677162,-3328,-556,16468,nan
6,2,2497907,86965238,103733999,1322677162,nan,nan,nan,32196
5,3,6902883,86965801,103735344,1322677162,-8952,2776,13696,nan
5,4,12088890,86966574,103776599,1322677162,-3324,-568,16460,nan
6,2,2500622,86967954,103736713,1322677162,nan,nan,nan,32194
5,3,6905571,86968490,103738032,1322677162,-8976,2824,13748,nan
5,4,12091563,86969248,103779272,1322677162,-3328,-548,16512,nan
6,2,2503337,86970670,103739428,1322677162,nan,nan,nan,32192
5,3,6908260,86971179,103740720,1322677162,-8936,2744,13656,nan
5,4,12094236,86971920,103781945,1322677162,-3332,-544,16392,nan
6,2,2506052,86973385,103742143,1322677162,nan,nan,nan,32194
5,3,6910948,86973867,103743409,1322677162,-8980,2732,13660,nan
5,4,12096909,86974593,103784618,1322677162,-3332,-544,16452,nan
6,2,2508767,86976101,103744858,1322677162,nan,nan,nan,32200
5,3,6913636,86976554,103746097,1322677162,-8984,2712,13632,nan
5,4,12099582,86977267,103787291,1322677162,-3364,-552,16424,nan
6,2,2511482,86978815,103747573,1322677162,nan,nan,nan,32197
5,3,6916324,86979242,103748785,1322677162,-9004,2728,13644,nan
5,4,12102254,86979939,103789964,1322677162,-3364,-560,16436,nan
6,2,2514197,86981529,103750288,1322677162,nan,nan,nan,32196
5,3,6919013,86981931,103751473,1322677162,-9020,2688,13616,nan
5,4,12104927,86982612,103792636,1322677162,-3344,-548,16424,nan
6,2,2516912,86984244,103753003,1322677162,nan,nan,nan,32196
5,3,6921701,86989153,103754162,1322677162,-9004,2708,13632,nan
5,4,12107600,86989340,103795309,1322677162,-3352,-536,16436,nan
6,2,2519627,86989528,103755718,1322677162,nan,nan,nan,32195
6,2,2522342,86989715,103758433,1322677162,nan,nan,nan,32194
6,2,2525056,86992389,103761148,1322677162,nan,nan,nan,32197
6,2,2527771,86995106,103763862,1322677162,nan,nan,nan,32193
6,2,2530486,86997819,103766577,1322677163,nan,nan,nan,32197
6,2,2533201,87000534,103769292,1322677163,nan,nan,nan,32191
6,2,2535916,87003250,103772007,1322677163,nan,nan,nan,32186
6,2,2538631,87005965,103774722,1322677163,nan,nan,nan,32187
5,3,6945718,87008638,103756850,1322677163,-9048,2652,13612,nan
6,2,2541346,87008827,103777437,1322677163,nan,nan,nan,32185
5,4,12132038,87009724,103797982,1322677163,-3348,-592,16424,nan
6,2,2544061,87011395,103780152,1322677163,nan,nan,nan,32186
5,3,6948504,87011584,103780867,1322677163,-9076,2612,13632,nan
5,4,12134883,87012569,103822420,1322677163,-3332,-608,16484,nan
5,4,12137556,87015243,103825265,1322677163,-3332,-620,16448,nan
5,4,12140229,87017915,103827938,1322677163,-3324,-604,16504,nan
5,4,12142902,87020589,103830611,1322677163,-3340,-596,16384,nan
5,4,12145575,87023262,103833284,1322677163,-3328,-568,16460,nan
5,4,12148247,87025936,103835957,1322677163,-3332,-576,16424,nan
5,4,12150920,87028607,103838629,1322677163,-3356,-608,16444,nan
5,4,12153593,87031282,103841302,1322677164,-3336,-584,16436,nan
5,4,12156266,87033954,103843975,1322677164,-3356,-584,16464,nan
5,3,6972521,87035444,103783653,1322677164,-9088,2568,13672,nan
6,2,2568342,87036099,103782867,1322677164,nan,nan,nan,32186
5,4,12158939,87036626,103846648,1322677164,-3352,-592,16428,nan
5,3,6975308,87038229,103807670,1322677164,-9072,2552,13644,nan
6,2,2571285,87038623,103807148,1322677164,nan,nan,nan,32186
5,4,12161612,87039301,103849321,1322677164,-3288,-620,16440,nan
5,3,6977996,87040921,103810457,1322677164,-9080,2592,13684,nan
6,2,2574000,87041336,103810091,1322677164,nan,nan,nan,32186
5,4,12164285,87041973,103851994,1322677164,-3328,-600,16508,nan
5,3,6980684,87043605,103813145,1322677164,-9060,2552,13632,nan
6,2,2576715,87044052,103812806,1322677164,nan,nan,nan,32186
5,4,12166958,87044650,103854667,1322677164,-3320,-584,16424,nan
5,3,6983372,87046294,103815833,1322677164,-9084,2548,13692,nan
6,2,2579430,87046766,103815521,1322677164,nan,nan,nan,32187
5,4,12169630,87047319,103857340,1322677164,-3324,-580,16464,nan
5,3,6986061,87048983,103818521,1322677164,-9044,2520,13608,nan
6,2,2582145,87049483,103818236,1322677164,nan,nan,nan,32183
5,4,12172303,87049992,103860012,1322677164,-3324,-576,16432,nan
5,3,6988749,87051673,103821210,1322677164,-9060,2564,13660,nan
6,2,2584860,87052196,103820951,1322677164,nan,nan,nan,32185
5,4,12174976,87052664,103862685,1322677164,-3340,-588,16436,nan
5,3,6991437,87054360,103823898,1322677164,-9060,2544,13608,nan
6,2,2587575,87054913,103823666,1322677164,nan,nan,nan,32186
5,4,12177649,87055338,103865358,1322677164,-3352,-588,16464,nan
5,3,6994125,87057048,103826586,1322677164,-9064,2524,13632,nan
6,2,2590289,87057628,103826381,1322677164,nan,nan,nan,32187
5,4,12180322,87058011,103868031,1322677164,-3324,-604,16432,nan
5,3,6996814,87059738,103829274,1322677164,-9016,2528,13608,nan
6,2,2593004,87060343,103829095,1322677164,nan,nan,nan,32181
5,4,12182995,87060684,103870704,1322677164,-3352,-568,16384,nan
5,3,6999502,87062425,103831963,1322677165,-9092,2552,13612,nan
6,2,2595719,87063058,103831810,1322677165,nan,nan,nan,32182
5,4,12185667,87063357,103873377,1322677165,-3288,-620,16496,nan
5,3,7002190,87065113,103834651,1322677165,-9096,2528,13660,nan
6,2,2598434,87065772,103834525,1322677165,nan,nan,nan,32185
5,4,12188340,87066030,103876049,1322677165,-3324,-604,16452,nan
5,3,7004878,87067803,103837339,1322677165,-9084,2544,13616,nan
6,2,2601149,87068487,103837240,1322677165,nan,nan,nan,32185
5,4,12191013,87068702,103878722,1322677165,-3328,-596,16476,nan
5,3,7007566,87070490,103840027,1322677165,-9044,2488,13692,nan
6,2,2603864,87071202,103839955,1322677165,nan,nan,nan,32187
5,4,12193686,87071387,103881395,1322677165,-3328,-588,16416,nan
5,3,7010255,87073178,103842715,1322677165,-9060,2476,13648,nan
6,2,2606579,87073918,103842670,1322677165,nan,nan,nan,32185
5,4,12196359,87074103,103884068,1322677165,-3332,-604,16444,nan
5,3,7012943,87075867,103845404,1322677165,-9084,2512,13608,nan
6,2,2609294,87076633,103845385,1322677165,nan,nan,nan,32185
5,4,12199031,87076819,103886741,1322677165,-3340,-592,16440,nan
5,3,7015631,87078556,103848092,1322677165,-9092,2512,13688,nan
6,2,2612009,87079348,103848100,1322677165,nan,nan,nan,32186
5,4,12201704,87079534,103889413,1322677165,-3368,-612,16476,nan
5,3,7018320,87081243,103850780,1322677165,-9064,2480,13604,nan
5,4,12204377,87082069,103892086,1322677165,-3304,-600,16384,nan
5,3,7021008,87083933,103853469,1322677165,-9076,2528,13616,nan
5,4,12207050,87084740,103894759,1322677165,-3356,-592,16468,nan
5,3,7023696,87086621,103856157,1322677165,-9100,2528,13632,nan
5,4,12209723,87087415,103897432,1322677165,-3316,-612,16476,nan
5,3,7026385,87089310,103858845,1322677165,-9092,2472,13636,nan
5,4,12212395,87090086,103900105,1322677165,-3324,-636,16440,nan
5,3,7029073,87091999,103861534,1322677165,-9116,2552,13680,nan
5,4,12215068,87092761,103902777,1322677165,-3348,-616,16528,nan
5,3,7031761,87094687,103864222,1322677166,-9080,2472,13648,nan
5,4,12217741,87095434,103905450,1322677166,-3324,-592,16396,nan
5,3,7034449,87097376,103866910,1322677166,-9092,2456,13652,nan
5,4,12220414,87098105,103908123,1322677166,-3336,-588,16460,nan
5,3,7037138,87100063,103869598,1322677166,-9084,2500,13632,nan
5,4,12223087,87100779,103910796,1322677166,-3352,-592,16440,nan
5,3,7039826,87102751,103872287,1322677166,-9072,2500,13624,nan
5,4,12225760,87103452,103913469,1322677166,-3348,-616,16412,nan
6,2,2636291,87103711,103850815,1322677166,nan,nan,nan,32173
5,3,7042514,87105441,103874975,1322677166,-9096,2484,13648,nan
5,4,12228433,87106124,103916142,1322677166,-3344,-600,16452,nan
6,2,2639123,87106464,103875097,1322677166,nan,nan,nan,32184
5,3,7045203,87108133,103877663,1322677166,-9080,2476,13580,nan
5,4,12231105,87108798,103918815,1322677166,-3368,-592,16448,nan
6,2,2641838,87109178,103877929,1322677166,nan,nan,nan,32179
5,3,7047891,87110817,103880352,1322677166,-9088,2508,13628,nan
5,4,12233778,87111472,103921487,1322677166,-3364,-604,16452,nan
6,2,2644553,87111894,103880644,1322677166,nan,nan,nan,32181
5,4,12236451,87114144,103924160,1322677166,-3312,-636,16428,nan
6,2,2647268,87114608,103883359,1322677166,nan,nan,nan,32183
5,4,12239124,87116818,103926833,1322677166,-3360,-616,16508,nan
6,2,2649983,87117324,103886074,1322677166,nan,nan,nan,32183
5,4,12241797,87119490,103929506,1322677166,-3328,-596,16396,nan
6,2,2652698,87120040,103888789,1322677166,nan,nan,nan,32185
5,4,12244470,87122162,103932179,1322677166,-3360,-612,16460,nan
6,2,2655413,87122817,103891504,1322677166,nan,nan,nan,32183
5,4,12247142,87124835,103934852,1322677166,-3360,-616,16420,nan
6,2,2658128,87125470,103894219,1322677166,nan,nan,nan,32182
5,4,12249815,87127509,103937524,1322677167,-3352,-628,16420,nan
6,2,2660843,87128188,103896934,1322677167,nan,nan,nan,32183
5,4,12252488,87130183,103940197,1322677167,-3380,-608,16460,nan
6,2,2663558,87130901,103899649,1322677167,nan,nan,nan,32183
5,4,12255161,87132856,103942870,1322677167,-3352,-628,16456,nan
6,2,2666273,87133598,103902364,1322677167,nan,nan,nan,32183
